ID;StartTime;Path
105;2017-03-31 10:50:00;A(52):(8):B1(34):(142):C(247):(310):D1(5)
106;2017-01-02 06:54:00;A(37):(35):B1(50):(75):C(359):(353):D1(13)
107;2017-05-13 16:55:00;A(122):(3):B1(56):(517):C(26):(6):D1(81)
108;2017-02-20 10:59:00;A(14):(46):B1(13):(25):C(18):(75):D1(6)
109;2017-02-04 14:48:00;A(102):(9):B1(10):(27):C(7):(276):D1(8)
110;2017-08-21 05:57:00;A(21):(1):B1(83):(268):C(338):(588):D1(14)
111;2017-01-26 05:53:00;A(18):(8):B1(3):(153):C(32):(277):D1(19)
112;2017-02-06 20:22:00;A(12):(5):B1(24):(147):C(4):(51):D1(16)
113;2017-04-17 10:37:00;A(34):(16):B1(1):(488):C(123):(528):D1(6)
114;2017-01-11 23:48:00;A(76):(15):B1(16):(81):C(12):(169):D1(26)
115;2017-02-19 21:10:00;A(146):(7):B1(38):(67):C(60):(1184):D1(27)
116;2017-09-22 17:32:00;A(54):(12):B1(18):(91):C(61):(97):D1(24)
117;2017-12-02 16:36:00;A(84):(5):B1(78):(1):C(180):(158):D1(30)
118;2017-07-13 21:21:00;A(31):(7):B1(11):(98):C(1):(110):D1(76)
119;2017-04-09 22:08:00;A(43):(47):B1(3):(125):C(321):(72):D1(8)
120;2017-03-31 19:47:00;A(61):(1):B1(26):(156):C(24):(71):D1(2)
121;2017-05-26 13:46:00;A(14):(0):B1(24):(27):C(43):(335):D1(107)
122;2017-03-21 04:47:00;A(125):(20):B1(62):(263):C(78):(334):D1(44)
123;2017-05-25 02:57:00;A(119):(24):B1(2):(15):C(31):(49):D1(1)
124;2017-01-19 05:43:00;A(33):(1):B1(14):(41):C(97):(468):D1(56)
125;2017-01-06 23:07:00;A(6):(0):B1(22):(7):C(101):(454):D1(47)
126;2018-01-10 22:45:00;A(104):(19):B1(22):(53):C(25):(240):D1(24)
127;2017-01-07 07:56:00;A(24):(6):B1(15):(23):C(78):(497):D1(10)
128;2017-01-24 08:27:00;A(36):(1):B1(8):(88):C(188):(95):D1(49)
129;2018-03-15 12:47:00;A(259):(1):B1(25):(355):C(14):(323):D1(0)
130;2017-07-12 15:31:00;A(37):(4):B1(96):(5):C(113):(1237):D1(51)
131;2017-03-27 09:09:00;A(83):(11):B1(2):(36):C(259):(195):D1(3)
132;2017-08-01 04:37:00;A(22):(9):B1(6):(434):C(59):(86):D1(15)
133;2017-08-08 21:43:00;A(131):(5):B1(36):(173):C(40):(628):D1(7)
134;2017-01-01 02:20:00;A(78):(1):B1(12):(1):C(287):(395):D1(1)
135;2017-06-19 13:29:00;A(141):(3):B1(21):(25):C(33):(122):D1(17)
136;2018-04-12 17:27:00;A(97):(17):B1(29):(56):C(134):(473):D1(27)
137;2017-01-28 21:22:00;A(4):(20):B1(28):(44):C(3):(853):D1(123)
138;2017-01-11 20:24:00;A(74):(8):B1(14):(22):C(49):(44):D1(0)
139;2017-05-06 07:54:00;A(38):(16):B1(26):(25):C(83):(223):D1(59)
140;2017-04-23 23:33:00;A(14):(3):B1(73):(20):C(134):(17):D1(76)
141;2017-05-22 14:36:00;A(63):(14):B1(56):(73):C(27):(134):D1(14)
142;2018-02-25 03:59:00;A(12):(5):B1(39):(22):C(41):(75):D1(20)
143;2017-02-17 00:40:00;A(92):(4):B1(8):(392):C(78):(187):D1(20)
144;2017-12-01 07:06:00;A(73):(5):B1(30):(150):C(194):(70):D1(5)
145;2017-03-08 01:05:00;A(179):(4):B1(111):(10):C(81):(54):D1(20)
146;2017-05-18 23:14:00;A(181):(12):B1(9):(43):C(258):(32):D1(35)
147;2017-01-24 19:52:00;A(6):(29):B1(13):(0):C(138):(449):D1(1)
148;2019-03-01 02:02:00;A(29):(43):B1(45):(180):C(54):(89):D1(4)
149;2017-11-14 09:51:00;A(49):(8):B1(119):(131):C(45):(90):D1(4)
150;2017-07-22 04:05:00;A(51):(0):B1(0):(97):C(104):(77):D1(2)
151;2017-01-15 04:06:00;A(2):(1):B1(11):(25):C(36):(6):D1(18)
152;2017-02-22 20:10:00;A(24):(33):B1(1):(376):C(56):(8):D1(60)
153;2017-06-13 23:38:00;A(65):(7):B1(37):(58):C(28):(536):D1(15)
154;2017-03-09 18:33:00;A(53):(11):B1(12):(175):C(1):(723):D1(10)
155;2017-02-09 11:48:00;A(12):(3):B1(14):(208):C(52):(323):D1(49)
156;2017-08-04 08:01:00;A(43):(0):B1(32):(96):C(6):(34):D1(16)
157;2017-03-10 00:45:00;A(35):(1):B1(9):(98):C(44):(42):D1(84)
158;2017-07-17 21:27:00;A(45):(17):B1(24):(87):C(68):(559):D1(18)
159;2017-03-06 02:41:00;A(49):(11):B1(2):(229):C(177):(16):D1(15)
160;2018-08-27 14:49:00;A(28):(0):B1(8):(224):C(1):(642):D1(20)
161;2020-03-24 05:16:00;A(129):(13):B1(5):(77):C(174):(242):D1(8)
162;2017-01-19 11:09:00;A(33):(8):B1(17):(130):C(377):(15):D1(17)
163;2017-06-05 22:38:00;A(33):(1):B1(54):(55):C(15):(185):D1(33)
164;2018-08-15 05:38:00;A(45):(11):B1(5):(43):C(89):(293):D1(54)
165;2017-05-19 06:48:00;A(6):(42):B1(50):(84):C(84):(17):D1(46)
166;2017-06-29 04:24:00;A(33):(35):B1(14):(187):C(228):(19):D1(37)
167;2017-01-22 13:48:00;A(117):(20):B1(3):(136):C(122):(35):D1(16)
168;2017-03-16 07:30:00;A(214):(32):B1(28):(126):C(177):(1240):D1(61)
169;2017-02-28 19:24:00;A(7):(20):B1(2):(175):C(13):(59):D1(38)
170;2017-09-12 10:18:00;A(109):(5):B1(18):(32):C(345):(32):D1(36)
171;2018-05-26 04:48:00;A(73):(4):B1(32):(251):C(19):(196):D1(48)
172;2017-04-01 02:32:00;A(4):(14):B1(29):(54):C(314):(118):D1(14)
173;2017-04-04 14:38:00;A(55):(6):B1(33):(375):C(42):(157):D1(100)
174;2017-05-08 11:04:00;A(9):(2):B1(7):(117):C(46):(752):D1(36)
175;2017-03-09 21:48:00;A(74):(99):B1(21):(189):C(47):(182):D1(34)
176;2017-07-02 23:39:00;A(227):(9):B1(6):(104):C(77):(162):D1(13)
177;2017-01-11 03:04:00;A(101):(0):B1(17):(150):C(67):(160):D1(44)
178;2017-09-10 06:03:00;A(64):(19):B1(38):(75):C(42):(70):D1(6)
179;2018-02-07 19:37:00;A(105):(4):B1(1):(70):C(17):(29):D1(3)
180;2017-05-12 15:14:00;A(16):(16):B1(3):(132):C(122):(243):D1(9)
181;2017-04-04 11:17:00;A(157):(6):B1(4):(211):C(90):(238):D1(9)
182;2017-02-01 13:33:00;A(15):(29):B1(38):(88):C(108):(166):D1(27)
183;2017-07-15 08:00:00;A(38):(1):B1(19):(37):C(52):(823):D1(9)
184;2018-07-29 02:19:00;A(58):(5):B1(54):(59):C(18):(42):D1(21)
185;2017-01-25 04:18:00;A(25):(2):B1(9):(2):C(2):(24):D1(57)
186;2017-05-21 01:44:00;A(8):(6):B1(61):(330):C(95):(753):D1(29)
187;2017-12-20 23:38:00;A(192):(22):B1(11):(95):C(74):(54):D1(110)
188;2017-04-26 05:33:00;A(67):(16):B1(55):(169):C(41):(78):D1(42)
189;2017-02-04 12:34:00;A(43):(51):B1(3):(36):C(62):(20):D1(11)
190;2018-11-11 18:17:00;A(186):(20):B1(50):(205):C(165):(16):D1(26)
191;2017-06-29 12:25:00;A(13):(26):B1(6):(105):C(170):(585):D1(9)
192;2017-05-15 13:28:00;A(226):(6):B1(44):(216):C(140):(1):D1(0)
193;2017-03-25 23:09:00;A(79):(26):B2(2):(48):C(55):(257):D1(28)
194;2017-06-09 19:49:00;A(90):(9):B1(41):(10):C(66):(500):D1(39)
195;2017-08-06 19:05:00;A(36):(13):B1(30):(61):C(51):(543):D1(17)
196;2017-01-18 08:05:00;A(65):(8):B1(25):(253):C(10):(79):D1(15)
197;2017-02-03 06:22:00;A(6):(21):B1(46):(102):C(10):(7):D1(3)
198;2017-01-11 03:36:00;A(379):(30):B1(57):(7):C(162):(101):D1(10)
199;2017-03-25 11:09:00;A(127):(13):B1(16):(50):C(264):(542):D1(21)
200;2017-12-24 13:50:00;A(77):(3):B1(29):(198):C(101):(330):D1(26)
201;2018-04-25 09:43:00;A(57):(21):B1(10):(621):C(189):(709):D1(20)
202;2018-07-31 17:42:00;A(25):(42):B1(1):(142):C(214):(317):D1(119)
203;2017-07-19 03:15:00;A(7):(1):B1(1):(404):C(52):(470):D1(23)
204;2017-07-23 02:08:00;A(1):(1):B1(20):(244):C(11):(637):D1(15)
205;2017-02-22 20:09:00;A(130):(38):B1(48):(124):C(19):(58):D1(56)
206;2018-05-03 13:49:00;A(127):(2):B1(39):(144):C(77):(386):D1(9)
207;2017-01-08 19:58:00;A(62):(19):B1(6):(59):C(72):(213):D1(42)
208;2017-07-12 04:05:00;A(62):(4):B1(2):(41):C(98):(24):D1(6)
209;2017-03-20 12:06:00;A(44):(1):B2(39):(639):C(45):(64):D1(7)
210;2017-10-19 23:00:00;A(55):(9):B1(98):(76):C(398):(496):D1(18)
211;2017-04-15 04:17:00;A(28):(1):B1(22):(21):C(47):(7):D1(6)
212;2017-03-05 13:18:00;A(20):(28):B1(9):(61):C(21):(15):D1(37)
213;2017-04-07 14:41:00;A(60):(3):B1(1):(179):C(12):(58):D1(12)
214;2018-04-01 09:48:00;A(98):(14):B1(68):(120):C(31):(596):D1(7)
215;2017-01-30 16:31:00;A(11):(0):B1(3):(532):C(251):(106):D1(23)
216;2017-05-13 17:36:00;A(23):(12):B1(8):(621):C(60):(57):D1(9)
217;2017-02-10 05:40:00;A(99):(14):B2(43):(14):C(241):(17):D1(1)
218;2018-01-28 04:37:00;A(72):(17):B1(12):(63):C(207):(43):D1(16)
219;2017-03-30 13:42:00;A(37):(3):B1(38):(92):C(84):(692):D1(17)
220;2018-07-09 23:17:00;A(29):(12):B1(23):(201):C(17):(78):D1(12)
221;2017-08-14 06:07:00;A(32):(5):B1(7):(36):C(56):(653):D1(39)
222;2017-07-13 13:50:00;A(89):(19):B1(18):(22):C(131):(220):D1(6)
223;2017-08-15 04:56:00;A(58):(32):B1(94):(455):C(55):(20):D1(2)
224;2017-04-18 21:09:00;A(61):(22):B1(35):(307):C(134):(33):D1(7)
225;2017-01-15 00:00:00;A(59):(7):B1(1):(29):C(74):(162):D1(5)
226;2017-08-07 20:25:00;A(18):(13):B1(2):(18):C(289):(486):D1(20)
227;2017-01-11 03:40:00;A(13):(20):B1(47):(483):C(80):(212):D1(35)
228;2017-02-25 23:47:00;A(0):(15):B1(7):(10):C(134):(615):D1(16)
229;2018-07-05 04:33:00;A(30):(1):B1(53):(115):C(63):(130):D1(60)
230;2017-08-30 16:12:00;A(143):(16):B1(14):(371):C(364):(201):D1(12)
231;2017-05-22 00:50:00;A(3):(3):B1(6):(191):C(50):(85):D1(34)
232;2017-01-19 01:23:00;A(31):(7):B1(9):(85):C(317):(797):D1(1)
233;2017-05-14 02:35:00;A(68):(0):B1(107):(189):C(75):(698):D1(84)
234;2017-01-20 10:51:00;A(15):(2):B1(0):(52):C(17):(607):D1(2)
235;2017-01-09 13:45:00;A(46):(2):B1(35):(201):C(169):(198):D1(10)
236;2018-06-02 11:58:00;A(111):(20):B1(35):(82):C(7):(144):D1(4)
237;2018-09-15 01:07:00;A(92):(14):B1(2):(93):C(186):(79):D1(16)
238;2017-03-23 08:51:00;A(34):(7):B1(36):(76):C(154):(205):D1(11)
239;2017-11-22 06:56:00;A(13):(17):B1(3):(160):C(198):(1322):D1(74)
240;2017-03-13 07:23:00;A(55):(4):B1(38):(47):C(99):(178):D1(20)
241;2017-06-05 13:31:00;A(79):(3):B1(27):(339):C(63):(396):D1(125)
242;2017-03-06 02:25:00;A(23):(22):B1(7):(344):C(126):(76):D1(11)
243;2017-04-07 10:56:00;A(1):(4):B1(23):(26):C(208):(1161):D1(1)
244;2017-07-01 05:04:00;A(15):(2):B1(8):(15):C(290):(526):D1(28)
245;2017-06-28 09:58:00;A(92):(5):B1(65):(15):C(169):(347):D1(19)
246;2017-02-02 02:21:00;A(52):(14):B1(1):(11):C(45):(1150):D1(3)
247;2018-02-18 12:20:00;A(31):(8):B1(30):(538):C(308):(668):D1(0)
248;2017-04-09 17:31:00;A(18):(24):B1(15):(61):C(27):(251):D1(26)
249;2018-01-11 19:59:00;A(9):(11):B1(0):(60):C(246):(459):D1(9)
250;2017-06-16 20:02:00;A(48):(14):B1(26):(123):C(128):(18):D1(19)
251;2017-01-02 03:24:00;A(57):(4):B1(7):(242):C(112):(88):D1(47)
252;2017-09-12 21:20:00;A(38):(11):B1(3):(65):C(51):(111):D1(43)
253;2017-03-25 03:48:00;A(25):(11):B1(4):(72):C(83):(334):D1(33)
254;2017-02-06 00:31:00;A(25):(27):B1(20):(2):C(58):(23):D1(12)
255;2017-01-29 06:16:00;A(19):(13):B1(78):(63):C(13):(104):D1(33)
256;2017-03-31 22:23:00;A(9):(7):B1(37):(85):C(181):(257):D1(11)
257;2017-04-29 22:44:00;A(19):(16):B1(17):(179):C(149):(213):D2(176)
258;2017-02-27 15:17:00;A(191):(2):B1(18):(35):C(281):(119):D1(54)
259;2017-01-02 17:12:00;A(52):(7):B1(4):(15):C(98):(37):D1(59)
260;2018-09-25 13:29:00;A(11):(5):B1(58):(201):C(59):(75):D1(9)
261;2017-07-01 04:25:00;A(128):(32):B1(13):(83):C(101):(120):D1(18)
262;2017-03-07 17:46:00;A(131):(5):B1(11):(323):C(77):(2):D1(14)
263;2017-10-21 07:15:00;A(53):(24):B1(19):(69):C(41):(8):D1(16)
264;2017-05-31 22:34:00;A(19):(2):B1(8):(198):C(4):(186):D1(32)
265;2017-09-28 10:41:00;A(95):(10):B1(13):(9):C(41):(47):D1(73)
266;2017-02-28 00:20:00;A(26):(37):B1(30):(27):C(36):(190):D1(27)
267;2017-08-17 14:20:00;A(16):(4):B1(5):(67):C(2):(387):D1(14)
268;2017-01-10 07:21:00;A(86):(9):B1(0):(127):C(17):(189):D1(27)
269;2018-06-13 21:10:00;A(6):(12):B1(15):(60):C(204):(929):D1(33)
270;2017-01-21 12:10:00;A(26):(20):B1(52):(28):C(53):(190):D1(37)
271;2017-06-19 07:07:00;A(7):(1):B1(10):(48):C(208):(3):D1(1)
272;2017-03-13 10:57:00;A(1):(10):B1(33):(127):C(288):(6):D1(18)
273;2017-02-10 12:51:00;A(3):(3):B1(0):(86):C(157):(765):D1(35)
274;2017-08-27 04:20:00;A(139):(0):B1(45):(37):C(677):(220):D1(66)
275;2018-05-15 18:13:00;A(39):(19):B1(34):(98):C(24):(20):D1(20)
276;2017-05-11 15:06:00;A(59):(13):B1(40):(363):C(17):(829):D1(24)
277;2017-04-09 21:12:00;A(124):(7):B1(26):(338):C(68):(578):D1(14)
278;2017-02-24 10:22:00;A(3):(7):B1(58):(54):C(93):(105):D1(1)
279;2017-03-25 18:27:00;A(27):(18):B1(31):(24):C(192):(634):D1(4)
280;2017-01-16 14:33:00;A(81):(0):B1(15):(329):C(152):(194):D1(7)
281;2018-10-07 01:49:00;A(253):(18):B1(41):(120):C(75):(136):D1(59)
282;2017-04-18 08:54:00;A(18):(4):B1(7):(74):C(286):(49):D1(25)
283;2017-07-22 16:41:00;A(39):(14):B1(9):(133):C(52):(164):D1(4)
284;2017-07-29 16:54:00;A(3):(1):B1(21):(306):C(35):(67):D1(12)
285;2017-08-21 21:55:00;A(34):(2):B1(94):(98):C(44):(61):D1(12)
286;2017-01-23 23:34:00;A(16):(32):B1(23):(153):C(26):(294):D1(7)
287;2017-05-03 02:20:00;A(31):(8):B1(5):(141):C(69):(411):D1(24)
288;2017-07-16 07:52:00;A(36):(18):B1(12):(10):C(56):(5):D1(29)
289;2017-03-13 02:59:00;A(33):(36):B1(9):(108):C(53):(51):D1(13)
290;2018-03-12 07:10:00;A(168):(53):B1(38):(340):C(18):(20):D1(15)
291;2017-09-12 07:18:00;A(26):(4):B1(10):(284):C(118):(299):D1(2)
292;2017-09-13 14:19:00;A(136):(10):B1(28):(287):C(103):(496):D1(18)
293;2017-05-06 01:05:00;A(42):(6):B1(25):(140):C(148):(45):D1(9)
294;2017-07-10 00:31:00;A(115):(20):B1(18):(14):C(82):(313):D1(4)
295;2017-04-18 16:25:00;A(17):(16):B1(3):(114):C(84):(56):D1(35)
296;2017-04-21 12:26:00;A(354):(6):B1(17):(150):C(9):(94):D1(48)
297;2017-03-28 14:41:00;A(44):(0):B1(24):(38):C(136):(1):D1(11)
298;2017-03-12 14:03:00;A(15):(1):B1(79):(21):C(148):(808):D1(4)
299;2017-06-25 17:49:00;A(55):(14):B1(12):(54):C(201):(691):D1(19)
300;2017-04-14 07:32:00;A(159):(45):B1(1):(7):C(478):(742):D1(73)
301;2017-02-06 02:47:00;A(4):(38):B1(41):(136):C(183):(70):D1(59)
302;2017-02-11 04:30:00;A(5):(22):B1(5):(242):C(21):(173):D1(84)
303;2017-08-17 15:59:00;A(34):(13):B1(34):(238):C(11):(400):D1(14)
304;2017-01-17 07:15:00;A(18):(7):B1(43):(38):C(351):(1219):D1(14)
305;2017-03-20 12:09:00;A(8):(17):B1(50):(23):C(130):(13):D1(1)
306;2017-09-12 06:34:00;A(8):(12):B1(35):(28):C(365):(110):D1(21)
307;2017-03-01 12:48:00;A(63):(1):B1(106):(11):C(24):(186):D1(14)
308;2017-09-19 15:43:00;A(82):(4):B1(2):(30):C(447):(228):D1(30)
309;2017-01-18 19:16:00;A(7):(6):B1(22):(420):C(52):(176):D1(5)
310;2017-08-31 18:10:00;A(10):(10):B1(15):(299):C(125):(807):D1(34)
311;2017-11-12 07:31:00;A(12):(1):B1(23):(131):C(27):(387):D1(26)
312;2017-08-19 10:50:00;A(53):(20):B1(16):(218):C(69):(393):D1(34)
313;2017-01-21 04:28:00;A(34):(8):B1(49):(80):C(76):(156):D1(74)
314;2017-04-19 05:04:00;A(102):(8):B1(51):(61):C(123):(109):D2(36)
315;2017-11-09 13:02:00;A(109):(2):B1(20):(228):C(137):(79):D1(33)
316;2017-01-04 21:40:00;A(211):(30):B1(10):(165):C(386):(27):D1(30)
317;2017-08-05 18:50:00;A(14):(8):B1(1):(1):C(5):(273):D1(18)
318;2017-04-25 15:31:00;A(52):(4):B1(21):(40):C(6):(126):D1(1)
319;2017-04-14 15:10:00;A(42):(11):B1(11):(114):C(102):(394):D1(6)
320;2017-05-02 04:59:00;A(30):(5):B1(7):(371):C(47):(487):D1(27)
321;2017-11-26 11:07:00;A(162):(23):B1(13):(314):C(1):(1165):D1(16)
322;2017-10-27 05:29:00;A(11):(17):B1(7):(17):C(48):(120):D1(59)
323;2017-02-18 23:37:00;A(25):(5):B1(2):(90):C(22):(613):D1(6)
