ID;StartTime;Path
82;2017-02-27 08:50:00;A(8460):(748):B1(2523):(13498):C(8756):(26554):D1(2221)
83;2017-04-27 12:12:00;A(8395):(692):B1(2431):(14663):C(12116):(27084):D1(1516)
84;2017-06-18 17:36:00;A(960):(745):B1(342):(18940):C(18309):(29922):D1(2031)
85;2017-04-07 20:02:00;A(495):(1572):B1(2469):(22068):C(14684):(18554):D1(1733)
86;2017-03-13 14:00:00;A(7940):(960):B1(2033):(16791):C(3914):(24294):D1(3589)
87;2017-08-25 09:32:00;A(7275):(891):B1(3013):(15482):C(11595):(34047):D1(941)
88;2017-10-22 19:19:00;A(4690):(1587):B1(1877):(17427):C(9524):(19921):D1(1110)
89;2017-03-13 10:47:00;A(6255):(1344):B1(1595):(5950):C(9823):(20705):D1(2130)
90;2017-04-19 01:29:00;A(2081):(1103):B1(2454):(19482):C(2323):(27469):D1(1628)
91;2017-02-28 01:34:00;A(6761):(748):B1(4104):(14691):C(14147):(28320):D1(1131)
92;2017-02-08 02:02:00;A(2763):(937):B1(2619):(16816):C(6331):(42909):D1(1403)
93;2017-11-24 11:28:00;A(2315):(1547):B1(2318):(16274):C(2879):(25035):D1(781)
94;2017-05-13 14:31:00;A(7146):(302):B1(2591):(17628):C(17326):(19365):D1(127)
95;2017-10-02 09:43:00;A(8492):(1571):B1(4708):(18010):C(9570):(31670):D1(3042)
96;2017-10-31 22:52:00;A(8618):(1104):B1(3369):(5677):C(4297):(28991):D1(798)
97;2017-01-18 00:18:00;A(16744):(807):B1(2975):(19952):C(8672):(31184):D1(1650)
98;2017-08-22 10:30:00;A(8532):(898):B1(2219):(13602):C(11396):(22403):D1(1806)
99;2017-12-07 18:03:00;A(10521):(964):B1(3125):(300):C(16192):(25322):D1(771)
100;2017-09-14 02:26:00;A(7705):(1162):B1(3160):(15404):C(11976):(18252):D1(1632)
101;2017-09-05 00:16:00;A(370):(1651):B1(2397):(19961):C(19602):(39003):D1(2035)
102;2017-11-12 09:47:00;A(6094):(1067):B1(2511):(17388):C(13083):(20487):D1(1753)
103;2017-10-25 13:17:00;A(6648):(879):B1(3350):(10737):C(18091):(10782):D1(1606)
104;2017-09-17 00:31:00;A(7338):(300):B1(2311):(11149):C(6693):(27811):D1(225)
105;2017-02-04 03:27:00;A(3318):(760):B1(2571):(18851):C(11697):(22247):D1(3648)
106;2017-04-21 17:46:00;A(2012):(791):B1(3232):(19562):C(11783):(25723):D1(1657)
107;2017-02-21 22:09:00;A(6394):(1439):B1(1699):(9207):C(16809):(31566):D1(2054)
108;2017-09-28 23:36:00;A(8221):(383):B1(2547):(15498):C(1245):(231):D1(882)
109;2017-01-26 20:02:00;A(2329):(1270):B1(1137):(17325):C(23898):(34916):D1(1601)
110;2017-08-21 17:58:00;A(3682):(609):B1(3066):(7711):C(9165):(23395):D1(3168)
111;2017-10-21 07:24:00;A(7735):(700):B1(833):(15099):C(10958):(33494):D1(1425)
112;2017-08-12 17:52:00;A(5109):(574):B1(1755):(18127):C(4833):(30845):D1(3798)
113;2017-07-15 19:42:00;A(7660):(318):B1(2580):(13972):C(12337):(14739):D1(3381)
114;2017-12-24 09:55:00;A(5155):(1136):B1(2513):(22945):C(14861):(38842):D1(3135)
115;2017-01-26 23:30:00;A(10430):(2238):B1(2399):(17626):C(13103):(24251):D1(2256)
116;2017-02-01 13:48:00;A(5917):(1385):B1(2834):(24567):C(22826):(17521):D1(2733)
117;2017-12-12 07:50:00;A(11426):(1192):B1(1835):(10868):C(13280):(25861):D1(2948)
118;2017-07-11 00:07:00;A(6157):(1158):B1(2210):(19113):C(8393):(20575):D1(5050)
119;2017-06-02 23:34:00;A(6021):(1297):B1(588):(24627):C(4920):(36391):D1(2964)
120;2017-01-01 13:03:00;A(11825):(944):B1(3385):(12803):C(23941):(26655):D1(1242)
121;2017-08-13 18:39:00;A(2950):(592):B1(3201):(11152):C(2242):(22355):D1(4141)
122;2017-05-31 17:23:00;A(7426):(1232):B1(1218):(20309):C(12008):(11637):D1(1641)
123;2017-03-06 06:37:00;A(6593):(829):B1(3364):(17543):C(13500):(19585):D1(2084)
124;2017-05-18 02:54:00;A(8468):(402):B1(2393):(11450):C(8589):(23286):D1(1830)
125;2017-06-01 20:44:00;A(6977):(431):B1(2504):(16679):C(6263):(31858):D1(2952)
126;2017-09-15 10:05:00;A(9770):(140):B1(3156):(6631):C(14016):(29452):D1(2681)
127;2017-02-07 19:06:00;A(3016):(352):B1(2302):(17845):C(9927):(24088):D1(1676)
128;2017-12-15 12:13:00;A(1534):(486):B1(2827):(20086):C(9863):(44757):D1(1655)
129;2017-03-08 00:50:00;A(3987):(714):B1(2699):(22453):C(12159):(32719):D1(1689)
130;2017-02-07 11:53:00;A(3822):(361):B1(165):(10968):C(11060):(24468):D1(1116)
131;2017-09-08 03:30:00;A(6313):(69):B1(2434):(14360):C(2112):(27145):D1(1902)
132;2017-07-10 09:03:00;A(6018):(762):B1(1824):(13596):C(5608):(32676):D1(3447)
133;2017-08-07 21:25:00;A(7836):(662):B1(4575):(11382):C(14748):(16812):D1(590)
134;2017-07-24 23:22:00;A(6177):(417):B1(2025):(7550):C(12870):(24666):D1(1769)
135;2017-06-19 18:32:00;A(9017):(1020):B1(2428):(16214):C(12822):(27211):D1(2702)
136;2017-11-08 00:56:00;A(5632):(1601):B1(3445):(17452):C(13722):(34105):D1(2765)
137;2017-01-18 22:16:00;A(6971):(954):B1(1231):(11745):C(10094):(11905):D1(2324)
138;2017-11-21 16:21:00;A(6127):(1026):B1(3000):(4490):C(9753):(26228):D1(1443)
139;2017-08-24 22:41:00;A(11569):(737):B1(2922):(16447):C(15489):(19557):D1(5626)
140;2017-06-15 05:33:00;A(13479):(2070):B1(2291):(19835):C(9714):(56117):D1(581)
141;2017-11-28 03:59:00;A(6926):(273):B1(1899):(9887):C(14721):(8476):D1(2178)
142;2017-04-28 22:21:00;A(4239):(1402):B1(3849):(16586):C(16661):(31430):D1(1382)
143;2017-11-04 13:52:00;A(5090):(703):B1(2994):(18624):C(19796):(13281):D1(1244)
144;2017-04-09 14:26:00;A(3270):(1872):B1(2470):(12646):C(8403):(25486):D1(1535)
145;2017-02-19 09:51:00;A(9584):(362):B1(2410):(4641):C(16065):(23257):D1(1593)
146;2017-08-31 16:55:00;A(9776):(491):B1(2190):(8620):C(10101):(39357):D1(2732)
147;2017-10-06 14:02:00;A(384):(1495):B1(2877):(5634):C(10971):(26169):D1(2089)
148;2017-01-23 05:46:00;A(6700):(1746):B1(3366):(6935):C(12876):(18544):D1(883)
149;2017-01-06 03:08:00;A(5262):(1107):B1(1749):(17422):C(15666):(17857):D1(681)
150;2017-08-10 01:11:00;A(2876):(1389):B1(1493):(11376):C(26299):(23321):D1(1609)
151;2017-03-04 15:14:00;A(4816):(1379):B1(3172):(17107):C(17723):(31373):D1(2040)
152;2017-03-15 22:50:00;A(5939):(490):B1(3833):(20405):C(11621):(31560):D1(1530)
153;2017-09-13 03:05:00;A(8008):(1178):B1(2624):(16168):C(7203):(23562):D1(2230)
154;2017-03-06 08:15:00;A(5385):(1363):B1(1083):(19296):C(4853):(42410):D1(3310)
155;2017-03-18 01:33:00;A(7850):(318):B1(2146):(2331):C(5676):(25058):D1(2475)
156;2017-05-15 06:29:00;A(1147):(1562):B1(1994):(15154):C(15113):(33489):D1(2417)
157;2017-02-26 18:19:00;A(4987):(393):B1(2208):(11750):C(16673):(31724):D1(1372)
158;2017-05-21 19:02:00;A(7383):(1043):B1(1499):(17035):C(9656):(15618):D1(181)
159;2017-03-19 02:23:00;A(2667):(1488):B1(2139):(6227):C(6217):(6320):D1(650)
160;2017-12-20 11:43:00;A(6274):(2368):B1(2570):(21341):C(5144):(13901):D1(1376)
161;2017-02-19 20:37:00;A(11202):(1129):B1(2357):(11358):C(3601):(29315):D1(1587)
162;2017-01-26 22:22:00;A(8411):(679):B1(2824):(20222):C(6897):(26500):D1(2193)
163;2017-05-08 01:14:00;A(6211):(129):B1(851):(7041):C(11450):(22318):D1(976)
164;2017-12-06 10:54:00;A(7349):(638):B1(2486):(17156):C(20533):(12473):D1(1552)
165;2017-04-26 06:20:00;A(4242):(730):B1(1824):(11893):C(10722):(21259):D1(1207)
166;2017-11-14 09:47:00;A(457):(1399):B1(1760):(1596):C(23803):(34924):D1(1434)
167;2017-06-03 13:41:00;A(7624):(903):B1(2758):(8214):C(16703):(30362):D1(2568)
168;2017-10-08 08:19:00;A(159):(848):B1(4393):(16150):C(17412):(18079):D1(505)
169;2017-10-16 08:35:00;A(5806):(990):B1(2007):(9242):C(4738):(30141):D1(1501)
170;2017-05-14 09:06:00;A(6408):(732):B1(2107):(10120):C(14329):(19381):D1(1454)
171;2017-06-18 15:46:00;A(4130):(1266):B1(2330):(15095):C(14318):(40483):D1(914)
172;2017-07-26 14:45:00;A(6180):(239):B1(2901):(20708):C(12540):(26882):D1(2435)
173;2017-01-31 16:15:00;A(4175):(777):B1(1668):(12925):C(16801):(721):D1(689)
174;2017-09-14 15:35:00;A(7224):(1009):B1(2265):(17358):C(15432):(40595):D1(2477)
175;2017-08-17 07:02:00;A(7112):(1076):B1(2422):(13377):C(4200):(39846):D1(2430)
176;2017-08-01 03:33:00;A(3788):(1193):B1(2534):(16676):C(11280):(11572):D1(1824)
177;2017-05-27 22:27:00;A(4927):(1493):B1(2648):(12963):C(15002):(19167):D1(3063)
178;2017-08-08 07:57:00;A(2461):(2348):B1(2193):(7404):C(10274):(28926):D1(3078)
179;2017-11-21 00:52:00;A(8678):(873):B1(1406):(20395):C(14303):(35320):D1(3015)
180;2017-10-02 14:50:00;A(3589):(820):B1(2139):(21769):C(14348):(26367):D1(1225)
181;2017-07-04 17:08:00;A(8294):(694):B1(556):(22052):C(13829):(24334):D1(632)
182;2017-08-10 08:09:00;A(8598):(1468):B1(3656):(15267):C(6939):(50130):D1(954)
183;2017-01-02 19:44:00;A(9294):(957):B1(2688):(11992):C(7008):(33788):D1(2758)
184;2017-04-14 20:54:00;A(7227):(1325):B1(2758):(15309):C(5775):(29023):D1(1182)
185;2017-01-15 06:13:00;A(4631):(1094):B1(2125):(18916):C(11506):(23044):D1(1384)
186;2017-06-05 03:26:00;A(7033):(1105):B1(3389):(11035):C(5779):(22466):D1(1197)
187;2017-03-14 14:07:00;A(6624):(1322):B1(2120):(11502):C(4142):(24742):D1(1204)
188;2017-09-08 15:57:00;A(2206):(746):B1(2772):(13210):C(10461):(24469):D1(2556)
189;2017-01-20 07:55:00;A(5629):(496):B1(1682):(16557):C(11611):(35487):D1(2056)
190;2017-09-12 01:20:00;A(7056):(443):B1(4817):(22045):C(9535):(32467):D1(1772)
191;2017-06-04 08:37:00;A(7729):(686):B1(1855):(23993):C(4439):(28894):D1(3282)
192;2017-08-30 13:24:00;A(2105):(570):B1(2824):(18803):C(9354):(20887):D1(2565)
193;2017-03-17 01:30:00;A(3932):(1332):B1(2405):(19637):C(12304):(33115):D1(744)
194;2017-11-10 23:49:00;A(4395):(1028):B1(2696):(16375):C(13750):(28796):D1(4471)
195;2017-06-18 12:21:00;A(5669):(244):B1(1964):(28440):C(10553):(14802):D1(871)
196;2017-07-28 16:30:00;A(1678):(907):B1(2470):(10382):C(13997):(25384):D1(275)
197;2017-08-02 12:05:00;A(1736):(623):B1(864):(5156):C(20517):(30119):D1(855)
198;2017-11-27 09:02:00;A(834):(729):B1(3726):(18703):C(12851):(15339):D1(2094)
199;2017-04-21 11:00:00;A(1639):(1325):B1(1831):(18224):C(11196):(31609):D1(1138)
200;2017-05-30 05:36:00;A(3261):(43):B1(2466):(12415):C(13833):(33885):D1(496)
201;2017-05-01 17:20:00;A(6180):(968):B1(3358):(16369):C(13516):(40822):D1(3577)
202;2017-10-09 21:38:00;A(7204):(1457):B1(1525):(8632):C(11129):(28381):D1(2013)
203;2017-11-08 05:41:00;A(1337):(869):B1(897):(29595):C(12113):(33199):D1(2203)
204;2017-10-16 14:22:00;A(6280):(1865):B1(1617):(17542):C(12670):(28791):D1(4259)
205;2017-03-17 20:32:00;A(4086):(660):B1(2437):(18590):C(17551):(25747):D1(2439)
206;2017-04-18 23:14:00;A(7503):(610):B1(2656):(16673):C(6726):(30768):D1(912)
207;2017-09-29 01:17:00;A(1077):(1351):B1(4166):(18687):C(9291):(29965):D1(3286)
208;2017-08-01 19:55:00;A(267):(545):B1(2023):(12638):C(6120):(12583):D1(3399)
209;2017-07-20 02:33:00;A(4253):(138):B1(2574):(15589):C(15677):(27712):D1(656)
210;2017-01-10 21:25:00;A(5307):(2091):B1(2749):(16022):C(14244):(14534):D1(1646)
211;2017-01-10 21:51:00;A(5197):(314):B1(1211):(15989):C(15004):(27792):D1(500)
212;2017-01-29 17:32:00;A(6963):(1282):B1(3671):(17651):C(9198):(27772):D1(2545)
213;2017-02-15 11:26:00;A(9995):(540):B1(842):(13152):C(17692):(7026):D1(1896)
214;2017-01-15 14:37:00;A(7244):(597):B1(2252):(9105):C(3582):(30721):D1(514)
215;2017-09-24 00:48:00;A(7183):(774):B1(2296):(18572):C(14274):(37641):D1(1733)
216;2017-03-03 21:08:00;A(2993):(1273):B1(2977):(19916):C(17698):(33821):D1(983)
217;2017-04-17 02:27:00;A(9479):(1710):B1(3043):(22799):C(12039):(37980):D1(1548)
218;2017-08-16 03:26:00;A(7338):(892):B1(2501):(12275):C(3330):(24925):D1(1871)
219;2017-11-06 19:16:00;A(5627):(592):B1(2227):(6966):C(11969):(31761):D1(165)
220;2017-06-26 18:31:00;A(5654):(179):B1(2672):(14231):C(12029):(32718):D1(1578)
221;2017-10-30 09:50:00;A(5329):(1375):B1(2825):(16984):C(13580):(7860):D1(1940)
222;2017-05-25 09:49:00;A(10844):(1811):B1(3195):(17054):C(15380):(12290):D1(836)
223;2017-05-06 00:30:00;A(2638):(742):B1(2031):(16207):C(13185):(32906):D1(2706)
224;2017-04-26 03:23:00;A(3096):(1679):B1(2814):(19868):C(16819):(19277):D1(1766)
225;2017-12-17 12:16:00;A(7805):(619):B1(2400):(14733):C(14720):(11954):D1(2905)
226;2017-11-08 17:49:00;A(5312):(835):B1(897):(10014):C(12684):(27715):D1(2343)
227;2017-02-04 16:02:00;A(9818):(1000):B1(3395):(15083):C(5778):(23916):D1(1550)
228;2017-01-30 18:57:00;A(9213):(2101):B1(3235):(7843):C(16874):(11254):D1(1334)
229;2017-05-24 16:48:00;A(6053):(694):B1(3053):(12746):C(13931):(27936):D1(968)
230;2017-06-22 12:35:00;A(7624):(415):B1(1133):(16652):C(13879):(29551):D1(1421)
231;2017-03-17 11:01:00;A(8290):(111):B1(1936):(17430):C(13972):(31168):D1(1704)
232;2017-06-09 20:32:00;A(547):(671):B1(2052):(7301):C(5825):(32018):D1(3096)
233;2017-03-09 17:03:00;A(4111):(561):B1(1202):(15508):C(3903):(27233):D1(520)
234;2017-02-10 23:31:00;A(5491):(628):B1(1825):(7514):C(19796):(17959):D1(2098)
235;2017-12-14 14:51:00;A(4512):(319):B1(2243):(15852):C(10324):(22551):D1(1285)
236;2017-09-19 20:25:00;A(7274):(1352):B1(2833):(19906):C(3832):(24675):D1(2185)
237;2017-10-12 20:04:00;A(6201):(421):B1(1962):(17447):C(14736):(20633):D1(1087)
238;2017-08-25 14:24:00;A(4703):(870):B1(2465):(18967):C(12815):(16892):D1(1631)
239;2017-04-04 04:07:00;A(5696):(349):B1(1480):(13839):C(14669):(24916):D1(232)
240;2017-10-18 05:55:00;A(3936):(379):B1(2839):(19057):C(13009):(25137):D1(1893)
241;2017-12-13 23:12:00;A(1667):(2160):B1(644):(14660):C(2780):(26881):D1(1152)
242;2017-05-13 18:22:00;A(4025):(799):B1(2366):(17203):C(14680):(18938):D1(636)
243;2017-08-18 17:49:00;A(7668):(713):B1(2325):(12548):C(7561):(9750):D1(1725)
244;2017-04-14 19:44:00;A(4408):(1360):B1(1588):(18370):C(12764):(33615):D1(2661)
245;2017-08-02 05:14:00;A(125):(848):B1(2468):(20818):C(6336):(17578):D1(1604)
246;2017-07-19 18:59:00;A(5123):(886):B1(622):(10149):C(13166):(16728):D1(1547)
247;2017-08-14 16:02:00;A(6690):(409):B1(1528):(11212):C(4522):(30729):D1(1509)
248;2017-02-26 13:24:00;A(4619):(220):B1(3029):(15702):C(2895):(23497):D1(2011)
249;2017-12-11 20:36:00;A(5460):(512):B1(2204):(20112):C(10094):(29044):D1(1111)
250;2017-10-02 19:28:00;A(9155):(651):B1(1760):(18563):C(12768):(34214):D1(1762)
251;2017-03-03 15:22:00;A(1964):(2141):B1(1730):(15711):C(19697):(4296):D1(1261)
252;2017-03-27 11:32:00;A(8688):(667):B1(2508):(17160):C(12334):(16883):D1(1376)
253;2017-12-26 12:50:00;A(1636):(208):B1(2617):(16958):C(7297):(24265):D1(3149)
254;2017-05-14 10:51:00;A(3116):(896):B1(2440):(9548):C(11658):(24363):D1(1698)
255;2017-05-20 02:32:00;A(383):(764):B1(2721):(19496):C(12339):(29341):D1(1758)
256;2017-01-11 16:19:00;A(2658):(131):B1(3068):(13571):C(11731):(28623):D1(2308)
257;2017-01-11 10:49:00;A(11773):(164):B1(2355):(7699):C(12426):(18816):D1(594)
258;2017-05-27 17:12:00;A(2720):(755):B1(2422):(16009):C(10226):(34885):D1(3059)
259;2017-11-05 17:37:00;A(14532):(1198):B1(2530):(9322):C(17082):(26480):D1(1003)
260;2017-01-31 19:50:00;A(3662):(558):B1(1945):(10160):C(13451):(26917):D1(1619)
261;2017-07-04 19:57:00;A(2662):(1796):B1(1361):(10594):C(11747):(26263):D1(1926)
262;2017-03-02 19:54:00;A(8226):(355):B1(2509):(26920):C(7199):(12501):D1(1261)
263;2017-12-06 00:24:00;A(6367):(1058):B1(2599):(12788):C(13132):(17739):D1(973)
264;2017-09-06 01:21:00;A(3371):(780):B1(2704):(9253):C(14590):(19181):D1(1457)
265;2017-06-28 23:13:00;A(4466):(230):B1(2762):(14454):C(10450):(24944):D1(1670)
266;2017-11-25 04:38:00;A(6179):(660):B1(1235):(5719):C(2980):(32343):D1(95)
267;2017-02-03 18:10:00;A(2638):(1134):B1(2498):(13040):C(15593):(23618):D1(3558)
268;2017-05-16 09:59:00;A(6195):(1362):B1(1815):(15444):C(3848):(17018):D1(2024)
269;2017-12-22 11:37:00;A(3215):(1379):B1(2305):(11044):C(13212):(39380):D1(1457)
270;2017-04-26 16:47:00;A(5864):(570):B1(2674):(19043):C(6480):(22645):D1(3717)
271;2017-10-26 05:22:00;A(6094):(1164):B1(1479):(19637):C(15690):(37181):D1(728)
272;2017-07-26 14:52:00;A(5871):(718):B1(2598):(17740):C(14333):(33872):D1(2518)
273;2017-05-19 19:22:00;A(4758):(738):B1(4457):(16012):C(5061):(24365):D2(4617)
274;2017-02-09 18:02:00;A(7191):(1465):B1(1274):(16770):C(8101):(35798):D1(249)
275;2017-05-03 06:53:00;A(10483):(1439):B1(3265):(17927):C(3361):(31065):D1(1186)
276;2017-08-05 21:25:00;A(4806):(1331):B1(2613):(15289):C(2058):(25392):D1(1517)
277;2017-08-04 22:32:00;A(5633):(1594):B1(4036):(12025):C(12287):(7104):D1(70)
278;2017-01-07 13:47:00;A(6191):(682):B1(2624):(17628):C(12128):(9764):D1(1340)
279;2017-12-26 09:59:00;A(7907):(702):B1(608):(18364):C(9406):(24699):D1(1548)
280;2017-02-20 09:26:00;A(1168):(250):B1(2319):(24010):C(20346):(11504):D1(637)
281;2017-02-08 01:58:00;A(3723):(1032):B1(1480):(13213):C(12968):(25188):D1(3843)
282;2017-06-05 09:56:00;A(7652):(316):B1(1999):(16409):C(13078):(31467):D1(419)
283;2017-04-04 02:26:00;A(7458):(1000):B1(2149):(16833):C(20827):(14883):D1(3328)
